username,location,tweet_text,created_at,retweets,likes,language,tweet_text_english
Lodenstwitt,Ore Mountains,Also ich frage mich schon wie die da hin gekommen ist bei der in niemand sonst Lag die in der oder im zur Das wird irgendwie gar nicht besprochen,2025-01-08 22:11:38+00:00,1,2,de,<pad> So I'm already wondering how that got there with the in no one else Lag the in the or the to the that is somehow not discussed at all</s>
cyan_rk,100K km entfernt,Wie praktisch an der eingestrzten Bei Abbrucharbeiten wurde am Mittwoch eine gefunden,2025-01-08 18:51:27+00:00,2,1,de,<pad> How practical was found on the cut-in during demolition work on Wednesday</s>
PishnurgPumm,no_location,Schon wieder,2025-01-08 17:29:10+00:00,0,1,de,<pad> Again</s>
wyschilgod2019,no_location,an 10000 im betroffen 08 Januar 2025 1816 Uhr,2025-01-08 17:24:59+00:00,0,0,de,<pad> at 10000 in affected 08 January 2025 1816 clock</s>
HeikeOlga,Niedersachsen emsland,Jetzt noch,2025-01-08 15:54:50+00:00,0,2,de,<pad> Now still</s>
bahn_ecki,no_location,Das ist ein Radius von 1 km rund um die gefundene Bombe an der Carolabrcke der wahrscheinlich evakuiert werden muss ohne Gewhr,2025-01-08 14:23:29+00:00,0,8,de,<pad> This is a radius of 1 km around the bomb found on the Carolabrcke which probably has to be evacuated without any damage.</s>
jannikkel6,Berlin,bei Abrissarbeiten an in gefunden ber updayDE gesendet,2025-01-08 10:17:10+00:00,0,0,de,<pad> sent to found on updayDE for demolition work</s>
9Incide,Berlin,in fhren wie im mit zerstren Gebude beschieen Passanten greifen an DieGruenen BLOCKIEREN AUSWEISUNGEN untersttzen damit islamistischen Terror in VERURTEILEN ISRAEL,2025-01-04 08:06:32+00:00,0,0,de,"<pad> In both cases, as in the case of broken buildings, passers-by attack TheGruenen BLOCKIEREN EXHIBITIONS thus support Islamist terror in ISRAEL RESISTANCES</s>"
pat4reason,"Hamburg, Deutschland",Wenn es die von X nicht gbe wrden Menschen glauben Elektroautos wrden derart explodieren auch ohne darin Welch ein Brendienst des ZDFheute am nur um Zwietracht zu sen Was ein Portal das ZDF doch ist Pfui,2025-01-03 15:27:42+00:00,0,0,de,"<pad> If the people of X do not believe it, electric cars will explode in such a way even without it.Which is a service of the ZDF today just to discord What a portal the ZDF is</s>"
lud_nrw,NRW / Germany,Die SALTED die die Welt beenden knnte,2025-01-03 14:34:34+00:00,0,1,de,Die SALTED die die Welt beenden knnte
HeinzK_Berlin,no_location,Offenbar auf in Laut Polizei ist am Donnerstag auf der Polizeistation in ein unbekannter Gegenstand explodiert 2 verletzt einer schwer Mehr Details werden nicht genannt,2025-01-03 08:55:29+00:00,0,0,de,<pad> Apparently on in Loud police is on Thursday at the police station exploded into an unknown object 2 injured a severe More details are not called</s>
